SYMBOL,DATE,SPX YE15,SPX YE17,SPX 15-17,SEDOL,TICKER-REGION,PRICE YE15,PRICE YE17,RETURN 15-17,REL-RETURN,ROE,SECURITY NAME,NAME,TICKER,EXCHANGE,PEER_GROUP,REGION,COUNTRY,COMP_GROUP_AVG,TOTAL_ESG_SCORE,ENVIRONMENT_SCORE,SOCIAL_SCORE,GOVERNANCE_SCORE,TOTAL_ESG_PTILE,ENVIRONMENT_PTILE,SOCIAL_PTILE,GOVERNANCE_PTILE,ENVIRONMENT_WEIGHT,SOCIAL_WEIGHT,GOVERNANCE_WEIGHT,E_OPERATIONS_INCIDENTS,E_SUPPLYCHAIN_INCIDENTS,E_PRODSERVICE_INCIDENTS,S_EMPLOYEE_INCIDENTS,S_SUPPLYCHAIN_INCIDENTS,S_CUSTOMER_INCIDENTS,S_COMMUNITY_INCIDENTS,G_BUSETHICS_INCIDENTS,G_GOVERNANCE_INCIDENTS,G_PUBLIC_POLICY_INCIDENTS,OLD_SYMBOL,CONTROVERSY_LEVEL
2231897,20151231," 	2,063.4 "," 	2,673.6 ",0.30,223189,CR-US, 	48.27 , 	89.22 , 	0.85 , 	0.55 , 	17.02 ,Crane Co.,Crane Co.,CR,NYSE,Machinery,United States and Canada,United States,,52.00000,48.00000,49.00000,62.00000,32.12000,27.27000,33.33000,44.85000,0.400000,0.350000,0.250000,Category 1,No Evidence of Controversy,No Evidence of Controversy,Category 1,Category 1,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,US2243991054,@NA
2276467,20151231," 	2,063.4 "," 	2,673.6 ",0.30,227646,DCI-US, 	28.89 , 	48.95 , 	0.69 , 	0.40 , 	23.42 ,"Donaldson Company, Inc.",Donaldson Company Inc.,DCI,NYSE,Machinery,United States and Canada,United States,,54.00000,46.00000,53.00000,69.00000,38.18000,23.03000,50.30000,72.12000,0.400000,0.350000,0.250000,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,US2576511099,@NA
2261203,20151231," 	2,063.4 "," 	2,673.6 ",0.30,226120,DE-US, 	77.50 , 	156.51 , 	1.02 , 	0.72 , 	24.54 ,Deere & Company,Deere & Company,DE,NYSE,Machinery,United States and Canada,United States,,70.00000,75.00000,66.00000,67.00000,87.27000,89.09000,85.45000,63.64000,0.400000,0.350000,0.250000,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,Category 1,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,US2441991054,@NA
2278407,20151231," 	2,063.4 "," 	2,673.6 ",0.30,227840,DOV-US, 	61.68 , 	100.99 , 	0.64 , 	0.34 , 	17.14 ,Dover Corporation,Dover Corporation,DOV,NYSE,Machinery,United States and Canada,United States,,66.00000,71.00000,57.00000,69.00000,81.21000,83.64000,65.45000,72.12000,0.400000,0.350000,0.250000,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,US2600031080,@NA
2288406,20151231," 	2,063.4 "," 	2,673.6 ",0.30,228840,FLS-US, 	42.56 , 	42.13 , 	(0.01), 	(0.31), 	27.29 ,Flowserve Corporation,Flowserve Corporation,FLS,NYSE,Machinery,United States and Canada,United States,,64.00000,63.00000,65.00000,65.00000,78.79000,69.09000,84.85000,58.18000,0.400000,0.350000,0.250000,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,Category 1,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,Category 2,No Evidence of Controversy,No Evidence of Controversy,US34354P1057,@NA
2380443,20151231," 	2,063.4 "," 	2,673.6 ",0.30,238044,GGG-US, 	24.29 , 	45.22 , 	0.86 , 	0.57 , 	36.67 ,Graco Inc.,Graco Inc.,GGG,NYSE,Machinery,United States and Canada,United States,,55.00000,45.00000,52.00000,75.00000,41.82000,21.21000,47.27000,87.88000,0.400000,0.350000,0.250000,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,Category 1,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,US3841091040,@NA
2412700,20151231," 	2,063.4 "," 	2,673.6 ",0.30,241270,HSC-US, 	7.87 , 	18.65 , 	1.37 , 	1.07 , 	(5.11),Harsco Corporation,Harsco Corporation,HSC,NYSE,Machinery,United States and Canada,United States,,51.00000,44.00000,52.00000,60.00000,27.27000,18.79000,47.27000,35.76000,0.400000,0.350000,0.250000,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,US4158641070,@NA
2456612,20151231," 	2,063.4 "," 	2,673.6 ",0.30,245661,IEX-US, 	77.12 , 	131.97 , 	0.71 , 	0.42 , 	18.18 ,IDEX Corporation,IDEX Corporation,IEX,NYSE,Machinery,United States and Canada,United States,,58.00000,63.00000,43.00000,72.00000,55.15000,69.09000,4.850000,80.61000,0.400000,0.350000,0.250000,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,Category 1,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,US45167R1041,@NA
B6Y9SW2,20151231," 	2,063.4 "," 	2,673.6 ",0.30,BZBY20,ITT-US, 	36.68 , 	53.37 , 	0.46 , 	0.16 , 	15.60 ,"ITT, Inc.",ITT Corporation,ITT,NYSE,Machinery,United States and Canada,United States,,58.00000,49.00000,59.00000,71.00000,55.15000,31.52000,70.91000,77.58000,0.400000,0.350000,0.250000,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,Category 1,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,US4509112011,@NA
2457552,20151231," 	2,063.4 "," 	2,673.6 ",0.30,245755,ITW-US, 	93.19 , 	166.85 , 	0.79 , 	0.49 , 	22.88 ,Illinois Tool Works Inc.,Illinois Tool Works Inc.,ITW,NYSE,Machinery,United States and Canada,United States,,61.00000,58.00000,60.00000,68.00000,66.67000,60.00000,74.55000,67.27000,0.400000,0.350000,0.250000,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,Category 1,No Evidence of Controversy,No Evidence of Controversy,US4523081093,@NA
2781905,20151231," 	2,063.4 "," 	2,673.6 ",0.30,278190,JOY-US, 	12.80 ,, 	(1.00), 	(1.30), 	(55.35),Joy Global Inc.,Joy Global Inc.,JOY,NYSE,Machinery,United States and Canada,United States,,54.00000,51.00000,48.00000,67.00000,38.18000,37.58000,30.91000,63.64000,0.400000,0.350000,0.250000,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,US4811651086,@NA
2488121,20151231," 	2,063.4 "," 	2,673.6 ",0.30,248812,KMT-US, 	19.25 , 	48.41 , 	1.51 , 	1.22 , 	(22.83),Kennametal Inc.,Kennametal Inc.,KMT,NYSE,Machinery,United States and Canada,United States,,48.00000,37.00000,46.00000,68.00000,12.12000,2.420000,15.76000,67.27000,0.400000,0.350000,0.250000,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,US4891701009,@NA
2516851,20151231," 	2,063.4 "," 	2,673.6 ",0.30,251685,LECO-US, 	52.40 , 	91.58 , 	0.75 , 	0.45 , 	18.13 ,"Lincoln Electric Holdings, Inc.",Lincoln Electric Holdings Inc.,LECO,NasdaqGS,Machinery,United States and Canada,United States,,57.00000,56.00000,51.00000,68.00000,52.73000,51.52000,42.42000,67.27000,0.400000,0.350000,0.250000,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,Category 1,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,US5339001068,@NA
2562047,20151231," 	2,063.4 "," 	2,673.6 ",0.30,BDFCGV,MTW-US, 	12.89 , 	39.34 , 	2.05 , 	1.76 , 	19.62 ,"Manitowoc Company, Inc.",The Manitowoc Company Inc.,MTW,NYSE,Machinery,United States and Canada,United States,,59.00000,55.00000,55.00000,71.00000,61.21000,48.48000,58.79000,77.58000,0.400000,0.350000,0.250000,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,Category 1,No Evidence of Controversy,Category 1,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,US5635711089,@NA
2624464,20151231," 	2,063.4 "," 	2,673.6 ",0.30,262446,NAV-US, 	8.86 , 	42.88 , 	3.84 , 	3.54 ,,Navistar International Corporation,Navistar International Corporation,NAV,NYSE,Machinery,United States and Canada,United States,,71.00000,91.00000,50.00000,66.00000,88.48000,99.39000,36.97000,61.21000,0.400000,0.350000,0.250000,Category 1,No Evidence of Controversy,No Evidence of Controversy,Category 1,No Evidence of Controversy,Category 2,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,Category 2,US63934E1082,@NA
2641838,20151231," 	2,063.4 "," 	2,673.6 ",0.30,264183,NDSN-US, 	64.57 , 	146.40 , 	1.27 , 	0.97 , 	26.98 ,Nordson Corporation,Nordson Corporation,NDSN,NasdaqGS,Machinery,United States and Canada,United States,,63.00000,60.00000,56.00000,77.00000,75.15000,64.24000,62.42000,91.52000,0.400000,0.350000,0.250000,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,US6556631025,@NA
2663520,20151231," 	2,063.4 "," 	2,673.6 ",0.30,266352,OSK-US, 	39.26 , 	90.89 , 	1.32 , 	1.02 , 	11.76 ,Oshkosh Corp,Oshkosh Corporation,OSK,NYSE,Machinery,United States and Canada,United States,,57.00000,52.00000,60.00000,60.00000,52.73000,41.82000,74.55000,35.76000,0.400000,0.350000,0.250000,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,US6882392011,@NA
2665861,20151231," 	2,063.4 "," 	2,673.6 ",0.30,266586,PCAR-US, 	48.02 , 	71.08 , 	0.48 , 	0.18 , 	20.30 ,PACCAR Inc,PACCAR Inc,PCAR,NasdaqGS,Machinery,United States and Canada,United States,,58.00000,61.00000,54.00000,58.00000,55.15000,66.67000,54.55000,29.09000,0.400000,0.350000,0.250000,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,Category 1,No Evidence of Controversy,No Evidence of Controversy,US6937181088,@NA
2671501,20151231," 	2,063.4 "," 	2,673.6 ",0.30,267150,PH-US, 	98.34 , 	199.58 , 	1.03 , 	0.73 , 	17.21 ,Parker-Hannifin Corporation,Parker-Hannifin Corporation,PH,NYSE,Machinery,United States and Canada,United States,,62.00000,62.00000,61.00000,64.00000,71.52000,67.88000,77.58000,53.33000,0.400000,0.350000,0.250000,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,Category 1,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,US7010941042,@NA
2818740,20151231," 	2,063.4 "," 	2,673.6 ",0.30,281874,SNA-US, 	172.42 , 	174.30 , 	0.01 , 	(0.28), 	19.53 ,Snap-on Incorporated,Snap-on Incorporated,SNA,NYSE,Machinery,United States and Canada,United States,,54.00000,48.00000,54.00000,62.00000,38.18000,27.27000,54.55000,44.85000,0.400000,0.350000,0.250000,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,US8330341012,@NA
2787185,20151231," 	2,063.4 "," 	2,673.6 ",0.30,278718,SPXC-US, 	9.44 , 	31.39 , 	2.33 , 	2.03 , 	19.60 ,SPX Corporation,SPX Corporation,SPXC,NYSE,Machinery,United States and Canada,United States,,51.00000,40.00000,53.00000,63.00000,27.27000,7.880000,50.30000,46.67000,0.400000,0.350000,0.250000,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,Category 1,No Evidence of Controversy,US7846351044,@NA
B3Q2FJ4,20151231," 	2,063.4 "," 	2,673.6 ",0.30,B3Q2FJ,SWK-US, 	107.23 , 	169.69 , 	0.58 , 	0.29 , 	12.96 ,"Stanley Black & Decker, Inc.",Stanley Black & Decker Inc.,SWK,NYSE,Machinery,United States and Canada,United States,,61.00000,56.00000,66.00000,61.00000,66.67000,51.52000,85.45000,39.39000,0.400000,0.350000,0.250000,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,Category 1,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,US8545021011,@NA
2884224,20151231," 	2,063.4 "," 	2,673.6 ",0.30,288422,TEX-US, 	18.98 , 	48.22 , 	1.54 , 	1.24 , 	12.35 ,Terex Corporation,Terex Corp.,TEX,NYSE,Machinery,United States and Canada,United States,,53.00000,55.00000,42.00000,65.00000,36.36000,48.48000,4.240000,58.18000,0.400000,0.350000,0.250000,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,Category 1,Category 3,Category 1,No Evidence of Controversy,No Evidence of Controversy,US8807791038,@NA
2892807,20151231," 	2,063.4 "," 	2,673.6 ",0.30,289280,TKR-US, 	28.66 , 	49.15 , 	0.71 , 	0.42 , 	6.97 ,Timken Company,The Timken Company,TKR,NYSE,Machinery,United States and Canada,United States,,60.00000,51.00000,57.00000,77.00000,64.24000,37.58000,65.45000,91.52000,0.400000,0.350000,0.250000,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,Category 1,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,US8873891043,@NA
2904627,20151231," 	2,063.4 "," 	2,673.6 ",0.30,290462,TRN-US, 	24.13 , 	37.46 , 	0.55 , 	0.26 , 	24.31 ,"Trinity Industries, Inc.",Trinity Industries Inc.,TRN,NYSE,Machinery,United States and Canada,United States,,55.00000,58.00000,40.00000,72.00000,41.82000,60.00000,0.610000,80.61000,0.400000,0.350000,0.250000,Category 1,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,Category 3,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,US8965221091,@NA
2897040,20151231," 	2,063.4 "," 	2,673.6 ",0.30,289704,TTC-US, 	36.95 , 	65.23 , 	0.77 , 	0.47 , 	46.30 ,Toro Company,The Toro Company,TTC,NYSE,Machinery,United States and Canada,United States,,52.00000,42.00000,50.00000,72.00000,32.12000,14.55000,36.97000,80.61000,0.400000,0.350000,0.250000,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,Category 1,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,US8910921084,@NA
2926825,20151231," 	2,063.4 "," 	2,673.6 ",0.30,292682,VMI-US, 	106.38 , 	165.85 , 	0.56 , 	0.26 , 	13.51 ,"Valmont Industries, Inc.",Valmont Industries Inc.,VMI,NYSE,Machinery,United States and Canada,United States,,58.00000,59.00000,48.00000,70.00000,55.15000,61.82000,30.91000,75.76000,0.400000,0.350000,0.250000,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,US9202531011,@NA
2955733,20151231," 	2,063.4 "," 	2,673.6 ",0.30,295573,WAB-US, 	71.19 , 	81.43 , 	0.14 , 	(0.15), 	20.65 ,Westinghouse Air Brake Technologies Corporation,Westinghouse Air Brake Technologies Corporation,WAB,NYSE,Machinery,United States and Canada,United States,,49.00000,42.00000,50.00000,59.00000,18.18000,14.55000,36.97000,32.12000,0.400000,0.350000,0.250000,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,US9297401088,@NA
B3P2CN8,20151231," 	2,063.4 "," 	2,673.6 ",0.30,B3P2CN,XYL-US, 	36.87 , 	68.20 , 	0.85 , 	0.55 , 	15.43 ,Xylem Inc.,Xylem Inc.,XYL,NYSE,Machinery,United States and Canada,United States,,67.00000,66.00000,63.00000,75.00000,82.42000,74.55000,80.00000,87.88000,0.400000,0.350000,0.250000,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,US98419M1009,@NA
B0SRLH6,20151231," 	2,063.4 "," 	2,673.6 ",0.30,B0SRLH,CBS-US, 	46.76 , 	59.00 , 	0.26 , 	(0.03), 	15.99 ,CBS Corporation Class B,CBS Corporation,CBS,NYSE,Media,United States and Canada,United States,,52.00000,43.00000,48.00000,69.00000,25.98000,29.13000,33.07000,49.61000,0.250000,0.500000,0.250000,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,Category 1,No Evidence of Controversy,Category 1,No Evidence of Controversy,No Evidence of Controversy,Category 2,No Evidence of Controversy,US1248572026,@NA
B0P01M3,20151231," 	2,063.4 "," 	2,673.6 ",0.30,B0P01M,CCO-US, 	5.50 , 	4.60 , 	(0.16), 	(0.46),,"Clear Channel Outdoor Holdings, Inc. Class A",Clear Channel Outdoor Holdings Inc.,CCO,NYSE,Media,United States and Canada,United States,,58.00000,46.00000,60.00000,67.00000,62.20000,37.80000,76.38000,37.80000,0.250000,0.500000,0.250000,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,Category 1,Category 1,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,US18451C1099,@NA
B4XT1S6,20151231," 	2,063.4 "," 	2,673.6 ",0.30,BZ6VT8,CHTR-US, 	203.74 , 	335.96 , 	0.65 , 	0.35 , 	(123.23),"Charter Communications, Inc. Class A",Charter Communications Inc.,CHTR,NasdaqGS,Media,United States and Canada,United States,,52.00000,50.00000,46.00000,66.00000,25.98000,44.88000,25.98000,33.86000,0.250000,0.500000,0.250000,Category 1,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,US16117M3051,@NA
2044545,20151231," 	2,063.4 "," 	2,673.6 ",0.30,204454,CMCSA-US, 	28.36 , 	40.05 , 	0.41 , 	0.12 , 	16.21 ,Comcast Corporation Class A,Comcast Corporation,CMCS.A,NasdaqGS,Media,United States and Canada,United States,,64.00000,62.00000,63.00000,68.00000,78.74000,77.17000,81.10000,44.09000,0.250000,0.500000,0.250000,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,Category 2,No Evidence of Controversy,Category 2,Category 2,Category 1,No Evidence of Controversy,No Evidence of Controversy,US20030N1019,@NA
2162243,20151231," 	2,063.4 "," 	2,673.6 ",0.30,216224,CVC-US, 	31.86 ,, 	(1.00), 	(1.30),,Cablevision Systems Corporation Class A,Cablevision Systems Corporation,@NA,NYSE,Media,United States and Canada,United States,,48.00000,39.00000,45.00000,61.00000,11.81000,0.000000,20.47000,14.17000,0.250000,0.500000,0.250000,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,Category 2,No Evidence of Controversy,Category 2,No Evidence of Controversy,No Evidence of Controversy,Category 1,No Evidence of Controversy,US12686C1099,@NA
B3D7K31,20151231," 	2,063.4 "," 	2,673.6 ",0.30,B3D7K3,DISCA-US, 	26.56 , 	22.38 , 	(0.16), 	(0.45), 	19.29 ,"Discovery, Inc. Class A",Discovery Communications Inc.,DISC.A,NasdaqGS,Media,United States and Canada,United States,,51.00000,52.00000,46.00000,61.00000,21.26000,51.18000,25.98000,14.17000,0.250000,0.500000,0.250000,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,Category 1,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,Category 2,No Evidence of Controversy,US25470F1049,@NA
2303581,20151231," 	2,063.4 "," 	2,673.6 ",0.30,230358,DISH-US, 	57.48 , 	47.75 , 	(0.17), 	(0.47), 	63.19 ,DISH Network Corporation Class A,Dish Network Corp.,DISH,NasdaqGS,Media,United States and Canada,United States,,45.00000,40.00000,44.00000,51.00000,3.150000,3.150000,14.96000,1.570000,0.250000,0.500000,0.250000,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,Category 1,No Evidence of Controversy,Category 2,No Evidence of Controversy,Category 2,No Evidence of Controversy,No Evidence of Controversy,US25470M1099,@NA
2270726,20151231," 	2,063.4 "," 	2,673.6 ",0.30,227072,DIS-US, 	106.34 , 	107.51 , 	0.01 , 	(0.28), 	18.73 ,Walt Disney Company,The Walt Disney Company,DIS,NYSE,Media,United States and Canada,United States,,65.00000,59.00000,63.00000,75.00000,82.68000,73.23000,81.10000,70.87000,0.250000,0.500000,0.250000,No Evidence of Controversy,Category 1,No Evidence of Controversy,Category 2,Category 3,Category 2,No Evidence of Controversy,Category 2,No Evidence of Controversy,No Evidence of Controversy,US2546871060,@NA
B03BLR3,20151231," 	2,063.4 "," 	2,673.6 ",0.30,B03BLR,DWA-US, 	26.17 ,, 	(1.00), 	(1.30), 	(24.18),"DreamWorks Animation SKG, Inc. Class A",DreamWorks Animation SKG Inc.,@NA,NasdaqGS,Media,United States and Canada,United States,,59.00000,40.00000,60.00000,76.00000,63.78000,3.150000,76.38000,77.17000,0.250000,0.500000,0.250000,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,Category 2,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,Category 2,No Evidence of Controversy,No Evidence of Controversy,US26153C1036,@NA
BBM4S68,20151231," 	2,063.4 "," 	2,673.6 ",0.30,BBM4S6,FOXA-US, 	27.30 , 	34.53 , 	0.26 , 	(0.03), 	48.35 ,"Twenty-First Century Fox, Inc. Class A",Twenty-First Century Fox Inc.,FOXA,NasdaqGS,Media,United States and Canada,United States,,42.00000,49.00000,36.00000,46.00000,0.000000,42.52000,0.000000,0.790000,0.250000,0.500000,0.250000,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,Category 1,No Evidence of Controversy,Category 2,Category 3,Category 4,Category 3,No Evidence of Controversy,US90130A1016,@NA
BZ0P429,20151231," 	2,063.4 "," 	2,673.6 ",0.30,BZ0P42,GCI-US, 	16.35 , 	11.59 , 	(0.29), 	(0.59), 	19.13 ,"Gannett Co., Inc.",Gannett Co. Inc.,GCI,NYSE,Media,United States and Canada,United States,,55.00000,42.00000,50.00000,79.00000,44.09000,20.47000,44.09000,85.04000,0.250000,0.500000,0.250000,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,Category 1,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,US36473H1041,@NA
2466321,20151231," 	2,063.4 "," 	2,673.6 ",0.30,246632,IPG-US, 	23.55 , 	20.16 , 	(0.14), 	(0.44), 	22.03 ,"Interpublic Group of Companies, Inc.",The Interpublic Group of Companies Inc.,IPG,NYSE,Media,United States and Canada,United States,,62.00000,55.00000,59.00000,75.00000,74.80000,63.78000,74.02000,70.87000,0.250000,0.500000,0.250000,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,Category 2,No Evidence of Controversy,No Evidence of Controversy,US4606901001,@NA
2965668,20151231," 	2,063.4 "," 	2,673.6 ",0.30,296566,JW.A-US, 	45.21 , 	65.75 , 	0.45 , 	0.16 , 	15.81 ,"John Wiley & Sons, Inc. Class A",John Wiley & Sons Inc.,JW.A,NYSE,Media,United States and Canada,United States,,68.00000,74.00000,58.00000,83.00000,85.83000,91.34000,70.08000,94.49000,0.250000,0.500000,0.250000,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,US9682232064,@NA
BSPHGN6,20151231," 	2,063.4 "," 	2,673.6 ",0.30,BSPHGN,LAMR-US, 	60.07 , 	74.24 , 	0.24 , 	(0.06), 	26.49 ,Lamar Advertising Company Class A,Lamar Advertising Company,LAMR,NasdaqGS,Media,United States and Canada,United States,,53.00000,39.00000,53.00000,67.00000,28.35000,0.000000,55.91000,37.80000,0.250000,0.500000,0.250000,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,US5128161099,@NA
53030710,20151231," 	2,063.4 "," 	2,673.6 ",0.30,BRTLBY,LBRDA-US, 	51.61 , 	85.05 , 	0.65 , 	0.35 , 	(5.10),Liberty Broadband Corp. Class A,Liberty Broadband Corporation,LBRD.K,NasdaqGS,Media,United States and Canada,United States,,49.00000,42.00000,40.00000,75.00000,14.96000,20.47000,3.150000,70.87000,0.250000,0.500000,0.250000,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,US5303073051,@NA
BRTLC06,20151231," 	2,063.4 "," 	2,673.6 ",0.30,BRTLC0,LBRDK-US, 	52.09 , 	85.16 , 	0.63 , 	0.34 , 	(5.10),Liberty Broadband Corp. Class C,Liberty Broadband Corporation,LBRD.K,NasdaqGS,Media,United States and Canada,United States,,49.00000,42.00000,40.00000,75.00000,14.96000,20.47000,3.150000,70.87000,0.250000,0.500000,0.250000,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,No Evidence of Controversy,US5303073051,@NA
